File,Vendor,Asserted_Language,District,Claim_Correct/Incorrect
https://vaani.iisc.ac.in/Audios/Guntur/IISc_VaaniProject_S_AP_Guntur_66656_9672947_BHPA_135260_8373_15630.wav,S,ENGLISH,Guntur,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_105924_11317451_BHARBO_351948_7_12174.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_74990_10123995_IMG20220913123217_8048_19965.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_75353_10125489_IMG20220914122438_0_9565.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_106742_11323657_TGKBO_56211_13_9629.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_105924_11317264_MRADA_81292_6310_15198.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_75353_10125629_IMG20220914123941_18_10164.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_105924_11317264_MRADA_81292_11_6310.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_105924_11310979_KTCMMQ_181102_6758_16468.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Bijapur/IISc_VaaniProject_S_Karnataka_Bijapur_126987_12285264_IMG_20220912_093303_9080_19568.wav,S,ENGLISH,Bijapur,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_74990_10121280_IMG20220911182911_8_11683.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_89185_10610860_TGKCO_203192_20_6820.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_89185_10594568_BHARCH_352231_8270_19126.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_106742_11326159_TGKCH_20400_0_13159.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_74990_10124423_IMG20220914122441_9740_20200.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Guntur/IISc_VaaniProject_S_AP_Guntur_66656_9672947_BHPA_135260_16372_19511.wav,S,ENGLISH,Guntur,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_95057_10862730_TGKPP_101749_0_12936.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Bijapur/IISc_VaaniProject_S_Karnataka_Bijapur_126987_12281170_IMG_20220911_140348_7433_19101.wav,S,ENGLISH,Bijapur,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_74990_10122936_IMG20220914124229_80_8446.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Bijapur/IISc_VaaniProject_S_Karnataka_Bijapur_126987_12760472_KTBJZO_172594_17173_19721.wav,S,ENGLISH,Bijapur,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_74990_10109984_BHVSFE_338588_0_11955.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_106742_11325840_TGKBUPS_79846_21_11646.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Guntur/IISc_VaaniProject_S_AP_Guntur_66656_9672685_BHMQ_155525_9257_16419.wav,S,ENGLISH,Guntur,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_74990_10108817_BHVSFE_338582_160_8383.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Guntur/IISc_VaaniProject_S_AP_Guntur_66656_9677556_TGKZO_160386_4323_11934.wav,S,ENGLISH,Guntur,
https://vaani.iisc.ac.in/Audios/Krishna/IISc_VaaniProject_S_AP_Krishna_119014_11965827_BHARBO_351966_12171_16690.wav,S,ENGLISH,Krishna,
https://vaani.iisc.ac.in/Audios/Bijapur/IISc_VaaniProject_S_Karnataka_Bijapur_126987_12280642_IMG_20220911_134748_7_5243.wav,S,ENGLISH,Bijapur,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_105924_11315373_KTCMDAF_300675_12_5125.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_95057_10862833_TGKSC_41669_77_7556.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_106742_11325482_TGKBO_53576_0_8131.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_106742_11322864_TGKCH_20403_60_13705.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Bijapur/IISc_VaaniProject_S_Karnataka_Bijapur_126987_12612966_KTBJWP_123108_0_11282.wav,S,ENGLISH,Bijapur,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_74990_10108637_CGBMEX_346513_98_10741.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_74990_10123961_IMG20220914105244_142_7882.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_74990_10126084_IMG20220914105837_7627_18490.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Bijapur/IISc_VaaniProject_S_Karnataka_Bijapur_126987_12289627_IMG_20220912_100002_9884_19773.wav,S,ENGLISH,Bijapur,
https://vaani.iisc.ac.in/Audios/Krishna/IISc_VaaniProject_S_AP_Krishna_119014_11969349_BHGGCO_150326_10885_15561.wav,S,ENGLISH,Krishna,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_105924_11318903_MAO_241200_10_13715.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_89185_10597735_BHJHBC_310305_10380_19519.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_106742_11316788_TGKBR_69368_46_13592.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_74990_10109103_CGBMEX_346490_18_11260.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/JyotibaPhuleNagar/IISc_VaaniProject_S_Uttarpradesh_JyotibaPhuleNagar_82752_10709637_UPJPNTE_155259_5098_19855.wav,S,ENGLISH,JyotibaPhuleNagar,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_89185_10594568_BHARCH_352231_71_7994.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Bijapur/IISc_VaaniProject_S_Karnataka_Bijapur_126987_12259751_IMG_20220911_141149_5943_18269.wav,S,ENGLISH,Bijapur,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_106742_11324956_TGKBO_45086_1_12437.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Krishna/IISc_VaaniProject_S_AP_Krishna_119014_11966004_BHGGBA_363494_8_6542.wav,S,ENGLISH,Krishna,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_106742_11317564_TGKBU_77046_498_9728.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_75353_10119702_IMG20220913114321_10602_16702.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_74990_10105645_KTBECLT_340740_10196_16473.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_75353_10122321_IMG20220914120515_0_9825.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_75353_10122020_IMG20220913114801_26_7984.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Guntur/IISc_VaaniProject_S_AP_Guntur_66656_9674647_TGKBOR_53573_8547_18925.wav,S,ENGLISH,Guntur,
https://vaani.iisc.ac.in/Audios/Guntur/IISc_VaaniProject_S_AP_Guntur_66656_9674328_TGKBR_65321_22_9591.wav,S,ENGLISH,Guntur,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_74990_10122989_IMG20220914105344_82_8266.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_105924_11317174_MRAAT_256643_17_8186.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Bijapur/IISc_VaaniProject_S_Karnataka_Bijapur_126987_12258491_IMG_20220912_071618_0_10245.wav,S,ENGLISH,Bijapur,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_105924_11316206_JKJFIM_151136_5736_15104.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_95057_10862614_TGKPL_168916_0_6742.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_74990_10123399_IMG20220913121306_20_10506.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Krishna/IISc_VaaniProject_S_AP_Krishna_119014_11968547_APVEV_115856_6011_11322.wav,S,ENGLISH,Krishna,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_74990_10124626_IMG20220914105526_35_12882.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_74990_10124433_IMG20220913123227_11440_16810.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_74990_10111360_CGBMEX_346497_13719_18840.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_74990_10122298_IMG20220913121344_2_8004.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_74990_10109856_CGBMEX_346503_11007_19800.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_106742_11317062_TGKBO_56255_6221_14156.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_105924_11317607_KTDKAOTHER_229585_18_5831.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Bijapur/IISc_VaaniProject_S_Karnataka_Bijapur_126987_12279167_IMG_20220911_141144_7_11662.wav,S,ENGLISH,Bijapur,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_106742_11317782_TGKCA_71944_5598_16279.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_74990_10126084_IMG20220914105837_0_7147.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_74990_10124002_IMG20220913121703_13023_19890.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_106742_11317611_TGKCA_71952_6910_16350.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_106742_11317597_TGKBU_11931_23_5323.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Bijapur/IISc_VaaniProject_S_Karnataka_Bijapur_126987_12285376_IMG_20220912_094406_9445_20461.wav,S,ENGLISH,Bijapur,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_89185_10597305_BHGGFE_363803_9494_16420.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_75353_10119602_IMG20220912074330_8766_17002.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_89185_10595042_BHGGCH_363617_0_9180.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_106742_11323338_TGKCG_92893_7822_17443.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_105924_11317607_KTDKAOTHER_229585_6000_14931.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_74990_10123995_IMG20220913123217_2_7648.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Guntur/IISc_VaaniProject_S_AP_Guntur_66656_9677264_TGKVEM_8410_5386_12187.wav,S,ENGLISH,Guntur,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_105924_11316261_MRABC_323376_13670_20940.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_106742_11322160_TGKBOR_20271_10661_13799.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Guntur/IISc_VaaniProject_S_AP_Guntur_66656_9676383_TGKVEM_8382_394_10621.wav,S,ENGLISH,Guntur,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_75353_10120750_IMG20220913113402_9139_15980.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_75353_10123171_IMG20220914124413_6315_17792.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_75353_10124555_IMG20220914105358_0_8900.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_89185_10595211_BHGGCH_363639_9880_19419.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_105924_11310674_KTCMCOS_145454_0_9054.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_74990_10108817_BHVSFE_338582_8482_18560.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_74990_10126431_IMG20220914124303_10640_18800.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_75353_10120076_IMG20220913113521_11787_15988.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_75353_10122787_IMG20220912114331_62_9720.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_106742_11325213_TGKCG_92848_23_13405.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Bijapur/IISc_VaaniProject_S_Karnataka_Bijapur_126987_12531164_TGKIR_79693_11373_19900.wav,S,ENGLISH,Bijapur,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_106742_11319373_TGKBU_56310_65_8953.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_75353_10122433_IMG20220913122231_0_10098.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_106742_11323210_TGKBU_77014_11_7581.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Guntur/IISc_VaaniProject_S_AP_Guntur_66656_9675663_TGKPR_203036_0_4193.wav,S,ENGLISH,Guntur,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_89185_10610623_TGKCG_92898_9124_17513.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Bijapur/IISc_VaaniProject_S_Karnataka_Bijapur_126987_12760472_KTBJZO_172594_8_13005.wav,S,ENGLISH,Bijapur,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_74990_10105849_BHVSBA_219555_12100_19714.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_95057_10862859_TGKSC_53600_11681_14488.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_74990_10110805_CGBMEX_346481_10292_19859.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_106742_11317062_TGKBO_56255_20_5835.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_75353_10124555_IMG20220914105358_9380_19200.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Bijapur/IISc_VaaniProject_S_Karnataka_Bijapur_126987_12285264_IMG_20220912_093303_111_9080.wav,S,ENGLISH,Bijapur,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_74990_10118946_IMG20220911182753_0_8523.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_106742_11319603_TGKCG_92902_21_13752.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Rajnandgaon/IISc_VaaniProject_S_Chhattisgarh_Rajnandgaon_138471_12926765_BHBSGA_130692_8_10260.wav,S,ENGLISH,Rajnandgaon,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_74990_10124423_IMG20220914122441_76_9724.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_89387_10608950_KTCMLA_300271_0_8455.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_75353_10123062_KTBEAC_136548_0_9516.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_106742_11323210_TGKBU_77014_8089_15244.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_75353_10124234_IMG20220914105625_142_10351.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Bijapur/IISc_VaaniProject_S_Karnataka_Bijapur_126987_12529485_BHGJLK_208940_7677_19457.wav,S,ENGLISH,Bijapur,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_106742_11325425_TGKCA_71955_4821_17781.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Bellary/IISc_VaaniProject_S_Karnataka_Bellary_75353_10124653_IMG20220914105744_0_9002.wav,S,ENGLISH,Bellary,
https://vaani.iisc.ac.in/Audios/Rajnandgaon/IISc_VaaniProject_S_Chhattisgarh_Rajnandgaon_138471_12928222_BHJMWAF_17722_6222_12932.wav,S,ENGLISH,Rajnandgaon,
https://vaani.iisc.ac.in/Audios/Karimnagar/IISc_VaaniProject_S_Telengana_Karimnagar_95057_10862888_TGKSEP_82071_70_8210.wav,S,ENGLISH,Karimnagar,
https://vaani.iisc.ac.in/Audios/Guntur/IISc_VaaniProject_S_AP_Guntur_66656_9672685_BHMQ_155525_0_9216.wav,S,ENGLISH,Guntur,
