File,Vendor,Asserted_Language,District,Claim_Correct/Incorrect
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_141503_13042925_UPJLAUR_288056_9008_12427.wav,S,ASSAMESE,Jalaun,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_141503_13042633_UPJLCS_312673_0_7628.wav,S,ASSAMESE,Jalaun,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_141503_13036920_KTBBO_197925_6579_18214.wav,S,ASSAMESE,Jalaun,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_141503_13048602_UPJLBC_312461_0_5139.wav,S,ASSAMESE,Jalaun,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_141503_13038915_UPJLAMP_287749_0_9184.wav,S,ASSAMESE,Jalaun,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_141503_13045251_UPJLCS_341904_0_10617.wav,S,ASSAMESE,Jalaun,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_141503_13041212_UPJLCO_339410_0_10035.wav,S,ASSAMESE,Jalaun,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_141503_13040671_KTCMEC_305284_0_8397.wav,S,ASSAMESE,Jalaun,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_141503_13042090_UPJLCO_260716_0_7440.wav,S,ASSAMESE,Jalaun,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_141503_13040610_UPJLBU_312500_0_12710.wav,S,ASSAMESE,Jalaun,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_141503_13038836_MRADA_81292_0_8501.wav,S,ASSAMESE,Jalaun,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_141503_13040839_UPJLAC_327736_7681_13272.wav,S,ASSAMESE,Jalaun,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_141503_13042090_UPJLCO_260716_7660_18140.wav,S,ASSAMESE,Jalaun,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_141503_13038335_UPJLAC_312605_0_8720.wav,S,ASSAMESE,Jalaun,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_141503_13040646_KTCMCO_158183_0_9000.wav,S,ASSAMESE,Jalaun,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_141503_13043468_UPJLCO_42650_0_8494.wav,S,ASSAMESE,Jalaun,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_141503_13040671_KTCMEC_305284_8397_14637.wav,S,ASSAMESE,Jalaun,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_141503_13044104_UPJLAT_288033_1_5962.wav,S,ASSAMESE,Jalaun,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_141503_13041648_UPJLBK_339799_7221_14634.wav,S,ASSAMESE,Jalaun,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_141503_13039712_KTCMDAF_300674_13108_20536.wav,S,ASSAMESE,Jalaun,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_141503_13038869_UPJLAMP_287765_0_10800.wav,S,ASSAMESE,Jalaun,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_141503_13048043_UPJLAMP_287742_11437_15149.wav,S,ASSAMESE,Jalaun,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_141503_13042925_UPJLAUR_288056_0_9008.wav,S,ASSAMESE,Jalaun,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_141503_13038871_KTCMFLM_198760_0_7748.wav,S,ASSAMESE,Jalaun,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_141503_13041479_UPJLAMP_260161_12141_18080.wav,S,ASSAMESE,Jalaun,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_141503_13041670_MRADAF_323697_0_8558.wav,S,ASSAMESE,Jalaun,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_141503_13045049_MRABC_323376_0_10160.wav,S,ASSAMESE,Jalaun,
