File,Vendor,Asserted_Language,District,Claim_Correct/Incorrect
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_jhum75643_0728540000_CGBMCH_208916_21048_24064.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_139256_13240378_BHVSCS_338236_11227_14700.wav,S,AWADHI,Jalaun,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Mani25602_0710130000_BHGJFA_178743_2922_10506.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_bhim81323_0751300000_CGBMCO_349197_18698_22208.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_bhim81323_0733320000_CGBMBUPS_26696_9059_13760.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Manj95322_0650220000_BHGGFE_150328_21013_24832.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Bino25663_0736580000_CGBMHE_346771_11818_14901.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_gane16258_0352070000_BHVSBA_338052_23200_24576.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_guru25445_0638060000_BHWP_134372_1941_3584.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_gopa21536_0201060000_CGBMJAT_26740_12938_14677.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_139256_13227052_APVDAF_74657_8_5350.wav,S,AWADHI,Jalaun,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_bhim81323_0800120000_CGBMLK_346907_15424_18784.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_sons24599_1038120000_BHARCLT_352265_1248_3722.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_139256_13239336_BHVSEV_212744_6112_15497.wav,S,AWADHI,Jalaun,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Bill70511_0825330000_KTDKACOS_54135_16554_20394.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_bhim81323_0734390000_APVDA_74648_10432_15274.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Tuls03341_1007250000_CGBMFT_249016_2005_7136.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Bino25663_0722500000_BHECHBU_356424_3765_5610.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_139256_13173071_KTBBK_278159_9477_16512.wav,S,AWADHI,Jalaun,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_jhum75643_0738180000_CGBMBIS_90325_1509_12770.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Bino25663_0726390000_CGBMGY_46125_6272_7744.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_139256_13220328_APCTFAR_265925_6570_16990.wav,S,AWADHI,Jalaun,
https://vaani.iisc.ac.in/Audios/Varanasi/IISc_VaaniProject_S_Uttarpradesh_Varanasi_127144_12388867_BHLK_113973_9800_15795.wav,S,AWADHI,Varanasi,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_bhim81323_0757050000_CGBMTE_249078_1450_15168.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_139256_13172737_JKJHE_313388_903_13164.wav,S,AWADHI,Jalaun,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Rake12372_0708090000_KTCMMQ_181101_10282_12309.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_babu45465_0651050000_CGBMHIS_346816_15530_19456.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_gopa21536_0221280000_CGBMBK_90408_4160_5493.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_fhoo84523_0614530000_TGKHC_53685_12010_14421.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_139256_13244442_BHVSCS_338219_25_7432.wav,S,AWADHI,Jalaun,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_gula80957_0648380000_CGBMHE_346796_18837_21205.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_bhim81323_0724440000_JKJCO_370283_11018_14581.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Lion34206_1024140000_CGBMFT_349447_5990_10727.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Bino25663_0743050000_TGKARS_71838_18517_19712.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_nite24623_0246110000_CGBMLK_346894_17109_22613.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_139256_13235784_BHJMCC_162228_11820_17722.wav,S,AWADHI,Jalaun,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_guru25445_0627120000_KTCMBK_248896_13696_15893.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_guru25445_0638470000_CGBMOTHER_347422_5504_7189.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Ghazipur/IISc_VaaniProject_S_Uttarpradesh_Ghazipur_122337_12042678_UPGZST_40072_10009_18929.wav,S,AWADHI,Ghazipur,
https://vaani.iisc.ac.in/Audios/Varanasi/IISc_VaaniProject_S_Uttarpradesh_Varanasi_127144_12392433_UPVNPC_222535_9681_16656.wav,S,AWADHI,Varanasi,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_139256_13219805_APVCYR_74609_7373_16564.wav,S,AWADHI,Jalaun,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_139256_13244442_BHVSCS_338219_7679_15061.wav,S,AWADHI,Jalaun,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_139256_13238957_BHVSBA_338023_920_6041.wav,S,AWADHI,Jalaun,
https://vaani.iisc.ac.in/Audios/Varanasi/IISc_VaaniProject_S_Uttarpradesh_Varanasi_124045_12045431_JKJEV_370379_0_6540.wav,S,AWADHI,Varanasi,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_gane16258_0415340000_CGBMGY_46119_2538_7530.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Sura29403_0757020000_CGBMZO_19088_21056_23008.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_gane16258_0407000000_CGBMHT_143160_16181_18144.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Babl88173_0534040000_UPVNDOA_154915_10346_17312.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Varanasi/IISc_VaaniProject_S_Uttarpradesh_Varanasi_124045_12038208_JKJDM_370344_570_6339.wav,S,AWADHI,Varanasi,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Babl88173_0539030000_CGBMSH_28716_6634_12640.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_sons24599_1024570000_CGBMPP_249102_13888_15541.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Jhol31809_0606520000_CGBMJAT_26719_13098_15690.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_gane16258_0407000000_CGBMHT_143160_1450_4448.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_139256_13228044_BHGGFIM_363888_7994_14284.wav,S,AWADHI,Jalaun,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_gula80957_0655530000_CGBMWAS_28861_8085_10325.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_bhim81323_0706250000_CGBMSP_29965_13568_16117.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_babu45465_0641180000_CGBTFAR_252019_1600_7136.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_139256_13234928_BHJMAT_294991_12520_19221.wav,S,AWADHI,Jalaun,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_babu45465_0648560000_CGBMMT_347014_7541_11008.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_139256_13224527_APCTBU_925_51_7540.wav,S,AWADHI,Jalaun,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_fhoo84523_0559210000_CGBMEX_346522_2773_4586.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Vika03188_0638270000_CGBMMOT_347079_16928_18304.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_fhoo84523_0609350000_BHJMCS_302500_14997_18389.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Ghazipur/IISc_VaaniProject_S_Uttarpradesh_Ghazipur_122337_12044599_UPGZSU_224171_8482_19981.wav,S,AWADHI,Ghazipur,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_gane16258_0412450000_KTCMFLM_300560_7744_9898.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_bhim81323_0748170000_CGBMPC_31349_11114_15456.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_dehr04567_0826130000_KTDKAWAF_4544_1610_6272.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Sakt60019_0641390000_CGBMGT_31521_21466_24276.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_gula80957_0652320000_CGBMOTHER_347341_8128_11776.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_bhag25478_0537060000_CGBMGY_46107_6613_11946.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Ramk56613_1137580000_CGBMCO_346473_13514_22677.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Ravi32097_0901300000_CGBMMEC_346981_1994_4725.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Bino25663_0740030000_CGBMSC_29566_7104_9184.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_fhoo84523_0613290000_CGBMOTHER_347339_11989_15061.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_139256_13237746_BHJMBA_9467_9811_13458.wav,S,AWADHI,Jalaun,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_sons24599_1026220000_CGBMMT_347001_1365_4448.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Ramk56613_1137110000_TGKTR_211532_1056_8384.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Vika03188_0640340000_CGBMPC_347122_8544_9856.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Tuls03341_1007250000_CGBMFT_249016_16650_19786.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_ramu64423_0720380000_CGBMMEC_346996_1091_7976.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_gane16258_0422180000_WBMLMA_8835_7189_9770.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_gula80957_0644400000_BHARBO_351951_576_9194.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_gula80957_0655530000_CGBMWAS_28861_18709_22378.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_fhoo84523_0600550000_CGBMOTHER_347406_5802_9600.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Manj95322_0647020000_TGKOF_203066_4117_11498.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_gane16258_0350330000_CGBMPC_347123_9952_12032.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_gane16258_0407000000_CGBMHT_143160_13269_14730.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_guru25445_0635300000_KTDKAMT_33317_15082_17770.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_139256_13238908_BHJHBC_312336_0_12158.wav,S,AWADHI,Jalaun,
https://vaani.iisc.ac.in/Audios/Varanasi/IISc_VaaniProject_S_Uttarpradesh_Varanasi_124045_12045489_JKJEV_370373_5557_14243.wav,S,AWADHI,Varanasi,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Fuld34281_1116380000_CGBMTES_347581_20572_22987.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_fhoo84523_0613290000_CGBMOTHER_347339_18538_21248.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_guru25445_0623550000_BHGJBR_169535_21034_22954.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Babl88173_0521450000_CGBMCH_208449_20597_22698.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Bino25663_0718220000_BHJMBC_214442_4053_5354.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_guru25445_0624330000_CGBMGA_248978_2773_5589.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Ajit98702_0825500000_CGBMPC_347108_1610_8650.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_139256_13228287_BHGGFT_149249_363_6638.wav,S,AWADHI,Jalaun,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_139256_13224613_APCTFIM_173721_9000_19680.wav,S,AWADHI,Jalaun,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Manj95322_0716470000_CGBMPP_90618_11136_19392.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Kotb35688_0803310000_TGKTHP_160390_15394_23846.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Sura29403_0805320000_CGBMBK_346320_693_5749.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_bhag25478_0544570000_CGBTBIS_84216_20512_21568.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Ramk56613_1122540000_UPVNMT_222607_15594_22122.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_gane16258_0426000000_BHECHBR_356400_6314_12928.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_fhoo84523_0555280000_CGBMFA_346547_10666_13098.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Mani25602_0700500000_CGBMRI_30785_2464_10325.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Sura29403_0805320000_CGBMBK_346320_21909_23722.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_139256_13217572_APVCS_160321_1747_13250.wav,S,AWADHI,Jalaun,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Babl88173_0520450000_CGBMJAT_26739_1973_4608.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Babl88173_0518180000_CGBTBIS_84216_362_3968.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_139256_13169753_KTBAUR_320182_31_4610.wav,S,AWADHI,Jalaun,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_guru25445_0627120000_KTCMBK_248896_20266_22272.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_babu45465_0641180000_CGBTFAR_252019_17578_22517.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Kotb35688_0824260000_CGBMOTHER_347420_1010_7291.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_gopa21536_0220470000_CGBMFA_346545_8938_12181.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_sukr86323_0808560000_BHMEC_113947_11776_17408.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Bino25663_0724550000_JKJGY_131507_16672_17930.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Vika03188_0636370000_APVEV_115994_14101_16608.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Tuls03341_0953410000_TGNLBC_51261_12512_14624.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Sanj67809_0847360000_CGKDCO_226435_16736_23573.wav,M,AWADHI,Balrampu,
https://vaani.iisc.ac.in/Audios/Jalaun/IISc_VaaniProject_S_Uttarpradesh_Jalaun_139256_13236334_BHJHBC_310305_7930_14836.wav,S,AWADHI,Jalaun,
https://vaani.iisc.ac.in/Audios/Balrampu/IISc_VaaniProject_M_CG_Balrampu_Fuld34281_1129350000_CGBTCA_79589_22267_23405.wav,M,AWADHI,Balrampu,
